# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.6470441496936092,6.275032540748743,6.372147592659305,-81.65841919307549,2.245222744968193,0.027915800215920054,-0.5951170438826787,0.0,-76.51949876651435,0.0
 2.653600324065409,6.277040372045872,6.357565606719222,-82.16009436983148,2.245069242151933,-0.023413473705042376,-0.5951984269095799,0.0,-76.52123057498446,0.0
 2.6601630692403893,6.2789219347213,6.3429540342934745,-82.662283706571,2.244582667414814,-0.07414195190363919,-0.5954565059837875,0.0,-76.5343528221514,0.0
 2.6667329917878635,6.2806766044012114,6.3283147634951735,-83.16510847683361,2.243766608262227,-0.12421138098507493,-0.5958897204687323,0.0,-76.55875774067547,0.0
 2.673310694351013,6.282303756711788,6.313649682437425,-83.668689213856,2.2426249484777245,-0.17356512757183792,-0.596496577618292,0.0,-76.59433711916327,0.0
 2.679896775547056,6.283802767279214,6.2989606792333355,-84.1731457372799,2.241161861715221,-0.22214830320989876,-0.597275647733944,0.0,-76.64098216121839,0.0
 2.6864918298648894,6.28517301172967,6.284249641996014,-84.67859717760521,2.23938180532451,-0.2699077679917738,-0.5982255588988499,0.0,-76.69858330195503,0.0
 2.6930964475600137,6.28641386568934,6.269518458838568,-85.18516199807227,2.237289513463295,-0.3167922744051586,-0.5993449917947119,0.0,-76.76703004090002,0.0
 2.6997112145466216,6.287524704784408,6.254769017874104,-85.69295801404675,2.2348899904525186,-0.3627524621251999,-0.6006326740938159,0.0,-76.84621074386308,0.0
 2.706336712286123,6.288504904641055,6.240003207215732,-86.20210240961946,2.232188503847557,-0.40774092923697436,-0.6020873747072939,0.0,-76.93601243782646,0.0
 2.71297351767218,6.2893538408854655,6.225222914976558,-86.71271175134859,2.2291905772590574,-0.45171229441163135,-0.603707897872864,0.0,-77.03632060516877,0.0
 2.719622202911782,6.29007088914382,6.210430029269691,-87.22490199906942,2.2259019832814633,-0.49462320129192633,-0.6054930768887792,0.0,-77.14701894243716,0.0
 2.7262833354021834,6.290655425042304,6.195626438208237,-87.73878851348451,2.222328736014121,-0.5364323968171085,-0.6074417677710244,0.0,-77.26798913917429,0.0
 2.732957477603353,6.291106824207097,6.180814029905305,-88.25448606059778,2.218477083841582,-0.5771007054455025,-0.6095528424716377,0.0,-77.39911060954432,0.0
 2.739645186905559,6.291424462264386,6.165994692474001,-88.7721088126037,2.2143535018553804,-0.6165910926842664,-0.6118251819912333,0.0,-77.54026025006881,0.0
 2.746347015491907,6.29160771484035,6.151170314027436,-89.29177034534048,2.209964684430017,-0.6548686479841774,-0.614257669104601,0.0,-77.69131214677243,0.0
 2.753063510195513,6.291655957561175,6.136342782678713,-89.81358363189048,2.2053175375875402,-0.6919006189317294,-0.6168491808971759,0.0,-77.85213730835399,0.0
 2.759795212350978,6.291568566053041,6.121513986540943,-90.33766103241668,2.2004191715217325,-0.727656386554623,-0.6195985809052652,0.0,-78.02260335477405,0.0
 2.76654265763994,6.291344915942132,6.106685813727234,-90.86411427985541,2.1952768929097055,-0.7621074928075577,-0.6225047110641518,0.0,-78.20257422274135,0.0
 2.773306375930326,6.2909843828546315,6.091860152350692,-91.39305446148101,2.1898981974803267,-0.795227595008565,-0.6255663831992342,0.0,-78.39190983460432,0.0
